GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001425,"Age-standardized DALYs, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,448,448.00000,,,,,
SA_0000001425,"Age-standardized DALYs, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,279,279.00000,,,,,
SA_0000001425,"Age-standardized DALYs, ischaemic heart disease, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,126,126.00000,,,,,
SA_0000001426,"Age-standardized DALYs, liver cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,110.7,110.70000,,,,,
SA_0000001426,"Age-standardized DALYs, liver cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,25.6,25.60000,,,,,
SA_0000001426,"Age-standardized DALYs, liver cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,65.8,65.80000,,,,,
SA_0000001427,"Age-standardized DALYs, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,161,161.00000,,,,,
SA_0000001427,"Age-standardized DALYs, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,93,93.00000,,,,,
SA_0000001427,"Age-standardized DALYs, liver cirrhosis, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,233,233.00000,,,,,
SA_0000001429,"Age-standardized DALYs, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,21,21.00000,,,,,
SA_0000001429,"Age-standardized DALYs, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,152,152.00000,,,,,
SA_0000001429,"Age-standardized DALYs, mouth and oropharynx cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,85,85.00000,,,,,
SA_0000001430,"Age-standardized DALYs, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,55,55.00000,,,,,
SA_0000001430,"Age-standardized DALYs, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,100,100.00000,,,,,
SA_0000001430,"Age-standardized DALYs, oesophagus cancer, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,13,13.00000,,,,,
SA_0000001435,"Age-standardized DALYs, other unintentional injuries, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,264,264.00000,,,,,
SA_0000001435,"Age-standardized DALYs, other unintentional injuries, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,188,188.00000,,,,,
SA_0000001435,"Age-standardized DALYs, other unintentional injuries, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,340,340.00000,,,,,
SA_0000001431,"Age-standardized DALYs, poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,23,23.00000,,,,,
SA_0000001431,"Age-standardized DALYs, poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,29,29.00000,,,,,
SA_0000001431,"Age-standardized DALYs, poisoning, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,17,17.00000,,,,,
SA_0000001433,"Age-standardized DALYs, road traffic accidents, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,479,479.00000,,,,,
SA_0000001433,"Age-standardized DALYs, road traffic accidents, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,323,323.00000,,,,,
SA_0000001433,"Age-standardized DALYs, road traffic accidents, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,164,164.00000,,,,,
SA_0000001434,"Age-standardized DALYs, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,176,176.00000,,,,,
SA_0000001434,"Age-standardized DALYs, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,490,490.00000,,,,,
SA_0000001434,"Age-standardized DALYs, self-inflicted injury, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,332,332.00000,,,,,
SA_0000001432,"Age-standardized DALYs, prematurity and low birth rate, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,52,52.00000,,,,,
SA_0000001432,"Age-standardized DALYs, prematurity and low birth rate, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,57,57.00000,,,,,
SA_0000001432,"Age-standardized DALYs, prematurity and low birth rate, per 100,000",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2377,,,,PUBLISHED,Published,,2004,2004,,EUR,2004,2004,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,47,47.00000,,,,,
SA_0000001417,"Alcohol, patterns of drinking score",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/461,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,1- least risky,,,,,,
SA_0000001402,"Alcohol, estimate of five-year change in recorded per capita (15+) consumption 2006-2010",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/463,,,,PUBLISHED,Published,,2006-2010,2006-2010,,EUR,2006,2010,Europe,,,,,FRA,France,,,,,,,,,,,stable,,,,,,
SA_0000001401,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2003-2005,2003-2005,,EUR,2003,2005,Europe,,,,,FRA,France,,,,,,,,,,,13.0,13.00000,,,,,
SA_0000001401,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol), three-year average",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,2008,2010,Europe,,,,,FRA,France,,,,,,,,,,,11.8,11.80000,,,,,
SA_0000001403,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,2008,2010,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,17.8,17.80000,,,,,
SA_0000001403,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,2008,2010,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,7.1,7.10000,,,,,
SA_0000001403,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2003-2005,2003-2005,,EUR,2003,2005,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,13.4,13.40000,,,,,
SA_0000001403,"Alcohol, total (recorded 3 year average + unrecorded) per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/465,,,,PUBLISHED,Published,,2008-2010,2008-2010,,EUR,2008,2010,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,12.2,12.20000,,,,,
SA_0000001406,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/466,,,,PUBLISHED,Published,,2005,2005,,EUR,2005,2005,Europe,,,,,FRA,France,,,,,,,,,,,0.4,0.40000,,,,,
SA_0000001406,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/466,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,0.4,0.40000,,,,,
SA_0000001405,"Alcohol, tourist consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2322,,,,PUBLISHED,Published,,2010,2010,,EUR,2010,2010,Europe,,,,,FRA,France,,,,,,,,,,,,,,,,,missing data
SA_0000001406,"Alcohol, unrecorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/466,,,,PUBLISHED,Published,,2015,2015,,EUR,2015,2015,Europe,,,,,FRA,France,,,,,,,,,,,0.5,0.50000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1963,1963,,EUR,1963,1963,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,18.94,18.94000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1980,1980,,EUR,1980,1980,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,18.97,18.97000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1968,1968,,EUR,1968,1968,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,16.94,16.94000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1979,1979,,EUR,1979,1979,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.94,2.94000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.77,13.77000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1975,1975,,EUR,1975,1975,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,21.12,21.12000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1985,1985,,EUR,1985,1985,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.25,0.25000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1996,1996,,EUR,1996,1996,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.87,2.87000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1992,1992,,EUR,1992,1992,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.09,3.09000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1987,1987,,EUR,1987,1987,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,10.42,10.42000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1975,1975,,EUR,1975,1975,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.18,3.18000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,15.77,15.77000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1984,1984,,EUR,1984,1984,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,16.89,16.89000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1970,1970,,EUR,1970,1970,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.06,3.06000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1988,1988,,EUR,1988,1988,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,15.86,15.86000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1973,1973,,EUR,1973,1973,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,15.34,15.34000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,9.21,9.21000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1969,1969,,EUR,1969,1969,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.71,2.71000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1983,1983,,EUR,1983,1983,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,11.91,11.91000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1992,1992,,EUR,1992,1992,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,14.72,14.72000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1978,1978,,EUR,1978,1978,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.19,3.19000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.15,13.15000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1991,1991,,EUR,1991,1991,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.85,2.85000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1964,1964,,EUR,1964,1964,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.76,2.76000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1993,1993,,EUR,1993,1993,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.44,2.44000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1974,1974,,EUR,1974,1974,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.91,2.91000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1988,1988,,EUR,1988,1988,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.85,2.85000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1976,1976,,EUR,1976,1976,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,14.59,14.59000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1981,1981,,EUR,1981,1981,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.25,0.25000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1989,1989,,EUR,1989,1989,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.27,0.27000,,,,,
