GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,46.2 [33.7-58.8],46.20000,33.70000,58.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,28.3 [20.1-37.2],28.30000,20.10000,37.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.0 [26.9-39.3],33.00000,26.90000,39.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2015,2015,,EUR,Europe,,FRA,2015,2015,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,27.7 [18.8-37.3],27.70000,18.80000,37.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,33.6 [25.2-42.7],33.60000,25.20000,42.70000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,19.3 [14.8-24.2],19.30000,14.80000,24.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,32.5 [25.2-40.2],32.50000,25.20000,40.20000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1988,1988,,EUR,Europe,,FRA,1988,1988,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,29.9 [23.7-36.3],29.90000,23.70000,36.30000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.8 [24.3-37.6],30.80000,24.30000,37.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.9 [20.5-31.8],25.90000,20.50000,31.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,18.3 [13.4-23.6],18.30000,13.40000,23.60000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1989,1989,,EUR,Europe,,FRA,1989,1989,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,29.4 [23.4-35.9],29.40000,23.40000,35.90000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,28.4 [22.5-34.8],28.40000,22.50000,34.80000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1987,1987,,EUR,Europe,,FRA,1987,1987,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.3 [24.0-37.0],30.30000,24.00000,37.00000,,,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,25.4 [20.2-31.1],25.40000,20.20000,31.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1979,1979,,EUR,Europe,,FRA,1979,1979,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,47.0 [37.2-56.7],47.00000,37.20000,56.70000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,47.3 [36.4-58.3],47.30000,36.40000,58.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,42.4 [35.2-49.5],42.40000,35.20000,49.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1978,1978,,EUR,Europe,,FRA,1978,1978,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,47.2 [36.9-57.4],47.20000,36.90000,57.40000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1986,1986,,EUR,Europe,,FRA,1986,1986,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,44.7 [37.2-52.0],44.70000,37.20000,52.00000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1981,1981,,EUR,Europe,,FRA,1981,1981,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,46.5 [37.9-55.1],46.50000,37.90000,55.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1988,1988,,EUR,Europe,,FRA,1988,1988,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,43.9 [36.5-50.9],43.90000,36.50000,50.90000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,33.6 [24.5-43.1],33.60000,24.50000,43.10000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,EUR,Europe,,FRA,2001,2001,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,39.9 [33.2-46.6],39.90000,33.20000,46.60000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2003,2003,,EUR,Europe,,FRA,2003,2003,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,39.3 [32.8-45.8],39.30000,32.80000,45.80000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,40.9 [34.0-47.8],40.90000,34.00000,47.80000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1999,1999,,EUR,Europe,,FRA,1999,1999,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,40.4 [33.5-47.2],40.40000,33.50000,47.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,37.9 [30.4-45.5],37.90000,30.40000,45.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,31.4 [25.7-37.3],31.40000,25.70000,37.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,38.7 [30.6-47.2],38.70000,30.60000,47.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,32.1 [26.2-38.3],32.10000,26.20000,38.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,32.8 [26.8-39.2],32.80000,26.80000,39.20000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1985,1985,,EUR,Europe,,FRA,1985,1985,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,36.5 [29.7-43.5],36.50000,29.70000,43.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,33.9 [27.7-40.3],33.90000,27.70000,40.30000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,31.7 [25.9-37.8],31.70000,25.90000,37.80000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,26.2 [20.0-32.5],26.20000,20.00000,32.50000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,33.6 [27.4-39.9],33.60000,27.40000,39.90000,,,
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2386,PUBLISHED,Published,,2001,2001,,EUR,Europe,,FRA,2001,2001,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,30.3 [24.9-36.1],30.30000,24.90000,36.10000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,131.0 [128.2-133.7],131.00000,128.20000,133.70000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2003,2003,,EUR,Europe,,FRA,2003,2003,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,129.8 [127.4-132.3],129.80000,127.40000,132.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1999,1999,,EUR,Europe,,FRA,1999,1999,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,130.3 [127.7-133.0],130.30000,127.70000,133.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2015,2015,,EUR,Europe,,FRA,2015,2015,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.0 [122.3-131.9],127.00000,122.30000,131.90000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,135.2 [128.4-142.6],135.20000,128.40000,142.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1978,1978,,EUR,Europe,,FRA,1978,1978,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,134.9 [129.6-140.5],134.90000,129.60000,140.50000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,134.6 [130.2-139.3],134.60000,130.20000,139.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,129.5 [127.1-132.0],129.50000,127.10000,132.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2013,2013,,EUR,Europe,,FRA,2013,2013,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,127.6 [123.8-131.5],127.60000,123.80000,131.50000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,129.1 [126.7-131.6],129.10000,126.70000,131.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,135.0 [129.3-141.2],135.00000,129.30000,141.20000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1985,1985,,EUR,Europe,,FRA,1985,1985,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,127.5 [123.9-131.0],127.50000,123.90000,131.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.0 [122.0-128.0],125.00000,122.00000,128.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2005,2005,,EUR,Europe,,FRA,2005,2005,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,119.9 [117.5-122.4],119.90000,117.50000,122.40000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,122.5 [119.8-125.3],122.50000,119.80000,125.30000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,117.2 [112.7-122.0],117.20000,112.70000,122.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1990,1990,,EUR,Europe,,FRA,1990,1990,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,125.4 [122.4-128.4],125.40000,122.40000,128.40000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2003,2003,,EUR,Europe,,FRA,2003,2003,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,120.5 [118.0-123.0],120.50000,118.00000,123.00000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,130.7 [122.9-138.9],130.70000,122.90000,138.90000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,124.6 [121.6-127.6],124.60000,121.60000,127.60000,,,
BP_06,Mean systolic blood pressure (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2387,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,118.1 [114.8-121.5],118.10000,114.80000,121.50000,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,1990,1990,,EUR,Europe,,FRA,1990,1990,France,,,,,,,,,,,17.1 [6.0-47.8],17.06980,5.95030,47.84890,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,,,,,,,,,,12.1 [5.9-30.5],12.08020,5.89570,30.48390,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,1999,1999,,EUR,Europe,,FRA,1999,1999,France,,,,,,,,,,,11.5 [5.8-28.0],11.51760,5.84100,28.04950,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,2006,2006,,EUR,Europe,,FRA,2006,2006,France,,,,,,,,,,,10.6 [5.7-25.8],10.57090,5.74620,25.76050,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,,,,,,,,,,10.4 [5.7-25.2],10.44560,5.72650,25.19190,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,2013,2013,,EUR,Europe,,FRA,2013,2013,France,,,,,,,,,,,11.1 [5.7-28.0],11.13470,5.69690,27.98700,,,
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4801,PUBLISHED,Published,,2015,2015,,EUR,Europe,,FRA,2015,2015,France,,,,,,,,,,,12.2 [5.7-31.6],12.17300,5.67610,31.63540,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,,,,,,,,,,27.8 [15.3-50.1],27.78260,15.25930,50.13500,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,,,,,,,,,,26.7 [14.8-47.4],26.69370,14.80190,47.44960,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,,,,,,,,,,24.3 [14.0-42.3],24.32100,14.04600,42.29690,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2006,2006,,EUR,Europe,,FRA,2006,2006,France,,,,,,,,,,,24.1 [14.2-40.9],24.07580,14.20110,40.88050,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,,,,,,,,,,23.9 [14.6-41.4],23.91170,14.59230,41.39370,,,
ANEMIAPW,Prevalence of anaemia in pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2013,2013,,EUR,Europe,,FRA,2013,2013,France,,,,,,,,,,,24.2 [14.4-45.3],24.20690,14.36260,45.27210,,,
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,,,,,,,,,,18.4 [8.1-40.6],18.44070,8.10450,40.64380,,,
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,1995,1995,,EUR,Europe,,FRA,1995,1995,France,,,,,,,,,,,16.4 [7.8-34.8],16.44000,7.79370,34.76720,,,
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2002,2002,,EUR,Europe,,FRA,2002,2002,France,,,,,,,,,,,13.5 [7.4-27.2],13.47230,7.38100,27.21300,,,
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4552,PUBLISHED,Published,,2004,2004,,EUR,Europe,,FRA,2004,2004,France,,,,,,,,,,,13.4 [7.6-27.5],13.36370,7.57890,27.53310,,,
